hostnames,fpl_letter,fst_mass,fst_masserr1,fst_masserr2,fst_age,fst_ageerr1,fst_ageerr2,fst_met,fst_meterr1,fst_meterr2,fst_dist,fst_disterr1,fst_disterr2,Nss,Pnull,BIC1,rhoN,Phigh,HJflag,insamp,fpl_bmasse,fpl_bmasseerr1,fpl_bmasseerr2,fpl_smax,fpl_smaxerr1,fpl_smaxerr2,fpl_orbper,fpl_orbpererr1,fpl_orbpererr2,fpl_eccen,fpl_eccenerr1,fpl_eccenerr2,fpl_rade,fpl_radeerr1,fpl_radeerr2,fpl_dens,fpl_denserr1,fpl_denserr2
WASP-126,b,1.12,-,-,6.4,1.6,-1.6,0.17,0.08,-0.08,234.0,15.0,-15.0,600,0.0005644575988073735,89.23816197049587,0.38500144419140103,0.4101888151300022,Y,N,90.3,-,-,0.0449,0.0008,-0.0008,3.28883,3.71e-05,-3.71e-05,0.18,-,-,10.761,1.121,-0.56,0.41,0.11,-0.11
WASP-126,c,1.12,-,-,6.4,1.6,-1.6,0.17,0.08,-0.08,234.0,15.0,-15.0,600,0.0014111498457700148,89.23816197049587,0.34292019445775296,0.32899869943670973,Y,N,64.2,24.6,-24.6,-,-,-,7.63,0.17,-0.17,0.05,-,-,9.38,-,-,0.427,-,-
WASP-127,b,1.08,0.03,-0.03,11.41,1.8,-1.8,-0.18,0.06,-0.06,102.0,12.0,-12.0,600,0.0016459064473762362,64.94250469184556,0.4725829025818081,0.4142275944045531,Y,N,57.2094,6.3566,-6.3566,0.052,0.0005,-0.0005,4.178062,2e-06,-2e-06,0.0,-,-,15.356,0.44799999999999995,-0.44799999999999995,0.09,0.013,-0.013
WASP-129,b,1.0,0.03,-0.03,1.0,0.9,-0.9,0.15,0.09,-0.09,246.0,7.0,-7.0,600,0.0005071176730540038,64.07316395179885,0.6857760087837598,0.5524062000390048,Y,Y,317.83,31.783,-31.783,0.0628,0.0007,-0.0007,5.748145,4e-06,-4e-06,0.096,-,-,10.424000000000001,0.336,-0.336,1.6,0.3,-0.3
WASP-13,b,0.72,0.25,-0.25,5.0,2.6,-1.7,0.0,-,-,228.99,3.08,-3.08,600,8.287409688272605e-05,85.74046341475696,3.1512262504922424,0.9083604097970593,Y,N,114.4188,28.6047,-28.6047,0.05362000000000001,0.00074,-0.00085,4.35301,3e-06,-3e-06,0.0,-,-,13.675,1.569,-1.569,0.222,0.023,-0.029
WASP-130,b,1.04,0.04,-0.04,2.0,-,-,0.26,0.1,-0.1,180.0,30.0,-30.0,600,7.255986800637604e-05,60.86915171126293,3.0085820242122616,0.954957708936325,Y,Y,390.9309,12.7132,-12.7132,0.1012,0.0014,-0.0014,11.55098,1e-05,-1e-05,0.0,-,-,9.976,0.336,-0.336,2.34,0.24,-0.24
WASP-131,b,1.06,0.06,-0.06,4.5,3.5,-3.5,-0.18,0.08,-0.08,250.0,50.0,-50.0,600,0.00031037919175996116,93.04483453045702,1.1665931692922105,0.9469183021338676,Y,Y,85.8141,6.3566,-6.3566,0.0607,0.0009,-0.0009,5.322023,5e-06,-5e-06,0.0,-,-,13.675,0.56,-0.56,0.2,0.03,-0.03
WASP-132,b,0.8,0.04,-0.04,0.5,-,-,0.22,0.13,-0.13,120.0,20.0,-20.0,600,0.01566161523530057,-10.823837111770445,0.20617555525036035,0.2237044994427471,Y,N,130.3103,9.5349,-9.5349,0.067,0.001,-0.001,7.133521,9e-06,-9e-06,0.0,-,-,9.752,0.336,-0.336,0.84,0.08,-0.08
WASP-133,b,1.16,0.08,-0.08,6.8,1.8,-1.8,0.29,0.12,-0.12,547.0,21.0,-21.0,239,0.0020121403021564625,55.55734396079572,2.7332734822368954,0.9994195370150732,Y,N,368.6828,28.6047,-28.6047,0.0345,0.0007,-0.0007,2.176423,1e-06,-1e-06,0.17,-,-,13.562999999999999,0.56,-0.56,0.88,0.09,-0.09
WASP-135,b,0.98,0.06,-0.06,0.6,1.4,-0.35,0.02,0.13,-0.13,300.0,45.0,-45.0,600,0.000369295992619994,64.81105409235818,0.9821918248558004,0.8615218813857984,Y,N,603.877,25.4264,-25.4264,0.0243,0.0005,-0.0005,1.4013794,8e-07,-8e-07,0.0,-,-,14.572000000000001,1.0090000000000001,-1.0090000000000001,1.16,0.23,-0.23
WASP-136,b,1.41,0.07,-0.07,3.62,0.7,-0.7,-0.18,0.1,-0.1,164.0,18.0,-18.0,600,2.411310847066884e-06,127.81803844254068,1.3349612598136669,0.9557866880183051,Y,Y,479.9233,25.4264,-25.4264,0.0661,0.0012,-0.0012,5.215357,6e-06,-6e-06,-,-,-,15.468,1.7930000000000001,-1.7930000000000001,0.773,0.306,-0.197
WASP-139,b,0.92,0.1,-0.1,0.5,-,-,0.2,0.09,-0.09,230.0,40.0,-40.0,600,5.3976944380684676e-05,102.14420846365601,0.2951776933393621,0.1648700604758268,N,N,37.18611,5.40311,-5.40311,0.062,0.002,-0.002,5.924262,4e-06,-4e-06,0.0,-,-,8.967,0.56,-0.56,0.31,0.05,-0.05
WASP-14,b,1.62,0.39,-0.39,0.75,0.25,-0.25,0.0,-,-,162.75,0.81,-0.81,600,0.00036640315854139486,67.88812021187175,1.280534401765585,0.8552046046578698,Y,N,2809.6172,444.962,-444.962,0.037,0.001,-0.001,2.24375,1e-05,-1e-05,0.09,0.0,0.0,15.468,0.897,-0.897,2.25,0.33,-0.33
WASP-141,b,1.25,0.06,-0.06,5.0,-,-,0.29,0.09,-0.09,570.0,150.0,-150.0,295,0.0003450125110293336,52.42450949808904,2.5183506378658724,0.9729227691214993,Y,N,854.9627,47.6745,-47.6745,0.0469,0.0007,-0.0007,3.310651,5e-06,-5e-06,0.0,-,-,13.562999999999999,0.897,-0.897,1.98,0.33,-0.33
WASP-142,b,1.33,0.08,-0.08,2.0,-,-,0.26,0.12,-0.12,840.0,310.0,-310.0,103,0.006426149467182656,32.29834608831831,0.1751868528657045,2.931681374644043e-05,Y,N,266.9772,28.6047,-28.6047,0.0347,0.0007,-0.0007,2.052868,2e-06,-2e-06,0.0,-,-,17.15,0.897,-0.897,0.31,0.07,-0.07
WASP-144,b,0.81,0.04,-0.04,8.71,4.12,-4.12,0.18,0.14,-0.14,358.72,10.47,-10.47,600,0.0001214585629505462,103.79710828272823,0.332946143611894,0.30120384173818876,Y,N,139.8452,19.0698,-19.0698,0.0316,0.0005,-0.0005,2.2783152,1.3e-06,-1.3e-06,0.0,-,-,9.527999999999999,0.56,-0.56,0.95,0.2,-0.2
WASP-145 A,b,0.76,0.04,-0.04,6.99,4.4,-4.4,-0.04,0.1,-0.1,91.54,0.24,-0.24,600,1.2288033037072686e-05,104.58968528757725,0.32128034282195805,0.11498146694374665,Y,N,282.8687,12.7132,-12.7132,0.0261,0.0005,-0.0005,1.7690381,8e-07,-8e-07,0.0,-,-,10.088,4.484,-4.484,1.6,1.3,-1.3
WASP-147,b,1.04,0.07,-0.07,8.47,0.78,-0.78,0.092,0.069,-0.071,426.0,14.0,-14.0,258,0.0023370703844166948,72.49370144133701,2.029036171756293,0.9797295287629628,Y,N,87.40325,8.899239999999999,-8.58141,0.0549,0.0012,-0.0013,4.60273,2.7e-05,-2.7e-05,0.0,-,-,12.498,1.569,-1.042,0.263,0.081,-0.08
WASP-15,b,1.18,0.93,-0.93,2.4,0.6,-0.7,-0.17,-,-,284.35,3.36,-3.36,600,0.0003650645451201941,75.77118066830951,0.6451983252957559,0.6773589829125146,Y,Y,171.6282,92.1707,-92.1707,0.05165,0.00067,-0.00067,3.7521,1e-05,-1e-05,0.0,-,-,15.805,4.035,-4.035,0.263,0.024,-0.024
WASP-151,b,1.08,0.08,-0.08,5.1,1.3,-1.3,0.1,0.1,-0.1,458.91,10.02,-10.02,289,0.0034396769399063416,55.428106437667395,4.079149372902286,0.9830324259392964,Y,N,98.5273,12.7132,-9.5349,0.055,0.001,-0.001,4.533471,4e-06,-4e-06,0.003,-,-,12.665999999999999,0.336,-0.336,0.29,0.04,-0.03
WASP-156,b,0.84,0.05,-0.05,6.4,4.0,-4.0,0.24,0.12,-0.12,140.0,25.0,-25.0,600,0.00024302173085944488,72.20022470402694,0.5430181792966382,0.5033057383703717,N,N,40.68224,3.1783,-2.8604700000000003,0.0453,0.0009,-0.0009,3.836169,3e-06,-3e-06,0.007,-,-,5.7170000000000005,0.22399999999999998,-0.22399999999999998,1.3,0.1,-0.1
WASP-158,b,1.38,0.14,-0.14,1.93,0.93,-0.93,0.24,0.1,-0.1,532.92,12.57,-12.57,162,0.007048373604750584,40.69727839676892,2.292353169334423,0.9595847712990614,Y,N,886.7457,73.1009,-73.1009,0.0517,0.0018,-0.0018,3.656333,4e-06,-4e-06,0.0,-,-,11.994000000000002,1.681,-1.681,3.1,0.7,-1.0
WASP-16,b,1.78,0.54,-0.54,8.6,3.4,-2.8,0.01,-,-,195.2,1.93,-1.93,600,0.0004771095459814437,72.81350801155384,0.6103021301401161,0.6685693300671678,Y,N,394.1092,79.4575,-79.4575,0.0415,0.0007700000000000001,-0.0007700000000000001,3.1186,1.4e-05,-1.4e-05,0.0,-,-,13.675,1.121,-1.121,0.572,0.044,-0.044
WASP-160 B,b,0.87,0.07,-0.07,9.75,2.28,-2.28,0.27,0.1,-0.1,284.0,5.0,-5.0,600,0.00023760427515502727,71.37102701175559,0.17782428241115245,0.010397376380248492,Y,N,88.35674,13.984520000000002,-14.30235,0.0452,0.0012,-0.0012,3.7684952,3.5e-06,-3.5e-06,0.0,-,-,12.218,0.527,-0.46,0.284,0.052,-0.051
WASP-161,b,1.39,0.14,-0.14,-,-,-,0.16,0.09,-0.09,346.46,4.14,-4.14,600,0.00016243138803046205,60.948244895235916,5.190828924373397,0.9617649273882422,Y,N,791.3967,66.7443,-66.7443,0.0673,0.0023,-0.0023,5.4060425,4.8e-06,-4.8e-06,-,-,-,12.812000000000001,0.7290000000000001,-0.65,2.2,0.29,-0.29
WASP-162,b,0.95,0.04,-0.04,12.97,2.35,-2.35,0.28,0.13,-0.13,313.6,4.11,-4.11,600,8.16678144389513e-06,103.82876801553357,1.3554395538100543,0.8422414802350269,Y,N,1652.716,63.566,-63.566,0.0871,0.0013,-0.0013,9.62468,1e-05,-1e-05,0.434,0.005,-0.005,11.209000000000001,0.56,-0.56,6.9,0.8,-0.8
WASP-163,b,0.97,0.15,-0.15,-,-,-,-0.34,0.21,-0.21,263.29,3.64,-3.64,600,0.00019740246776204682,104.85242928555738,3.405113788667998,0.9877209924584878,Y,N,594.3421,66.7443,-66.7443,0.0266,0.0014,-0.0014,1.6096884,1.5e-06,-1.5e-06,-,-,-,13.472999999999999,1.087,-1.087,1.42,0.31,-0.23
WASP-164,b,0.95,0.07,-0.07,4.08,2.38,-2.38,-0.01,0.19,-0.2,322.0,7.0,-7.0,600,8.255299867051251e-07,131.78875334637814,2.1210591596561663,0.9485873591359781,Y,Y,676.9779,38.1396,-41.3179,0.02818,0.00065,-0.00072,1.7771255,2.8e-06,-2.8e-06,0.0,-,-,12.644,0.46,-0.48200000000000004,1.96,0.2,-0.17
WASP-165,b,1.25,0.07,-0.07,4.77,0.92,-0.92,0.33,0.13,-0.13,583.0,34.0,-34.0,77,0.37640790564472226,-0.4422810328314881,0.41997144067699166,0.5365904743535258,Y,N,209.13214,30.82951,-29.24036,0.04823,0.00091,-0.0009199999999999999,3.465509,2.3e-05,-2.3e-05,0.0,-,-,14.123,2.13,-1.906,0.44,0.25,-0.15
WASP-166,b,1.19,0.06,-0.06,2.1,0.9,-0.9,0.19,0.05,-0.05,113.0,1.0,-1.0,600,0.0003390993051356211,65.56945602083499,4.961810367846601,0.974696942001572,N,Y,32.10083,1.58915,-1.58915,0.0641,0.0011,-0.0011,5.44354,4e-06,-4e-06,0.0,-,-,7.062,0.336,-0.336,0.54,0.09,-0.09
WASP-167,b,1.59,0.08,-0.08,1.29,0.36,-0.27,0.1,0.1,-0.1,381.0,15.0,-13.0,600,3.2830883616955407e-06,131.09103336424585,3.7723014299110003,0.9762677609146316,Y,Y,2542.64,-,-,0.0365,0.0006,-0.0006,2.0219596,6e-07,-6e-07,-,-,-,17.71,0.56,-0.56,-,-,-
WASP-168,b,1.08,0.05,-0.05,3.96,1.77,-1.77,-0.01,0.09,-0.09,306.63,1.92,-1.92,600,8.663728952824874e-05,104.15752906791784,0.8992685053823134,0.8885370988581561,Y,Y,133.4886,12.7132,-12.7132,0.0519,0.0008,-0.0008,4.153658,3e-06,-3e-06,0.0,-,-,16.814,5.604,-3.363,0.16,0.13,-0.09
WASP-169,b,1.34,0.08,-0.08,3.802,0.779,-0.779,0.06,0.07,-0.07,638.38,14.25,-14.25,266,0.0001405655323296931,74.13948157717567,0.305035801769799,0.008301439218809834,Y,N,178.30263,19.387629999999998,-19.387629999999998,0.0681,0.0014,-0.0014,5.6114118,9.2e-06,-9.2e-06,0.0,-,-,14.617,1.681,-0.818,0.33,0.074,-0.094
WASP-17,b,2.28,0.99,-0.99,2.65,0.25,-0.25,-0.25,-,-,410.41,8.72,-8.72,600,3.636875548444742e-07,146.6287392443959,1.5616511964251656,0.9572289750215661,Y,N,247.9074,73.1009,-73.1009,0.0515,0.00033999999999999997,-0.00033999999999999997,3.73543,8e-06,-8e-06,0.0,-,-,20.961,2.69,-2.69,0.082,0.0064,-0.0064
WASP-170,b,0.93,0.15,-0.15,-,-,-,0.22,0.09,-0.09,308.27,3.7,-3.7,600,7.307558085894223e-06,118.12206045073845,4.486465996723647,0.9773927096663689,Y,N,508.528,63.566,-63.566,0.0337,0.0018,-0.0018,2.34478022,3.6e-06,-3.6e-06,-,-,-,12.285,0.953,-0.953,1.6,0.32,-0.25
WASP-171,b,1.17,0.06,-0.06,5.9079999999999995,1.051,-1.051,0.04,0.07,-0.07,774.33,19.96,-19.96,168,0.04500596899115296,27.68551155395531,2.8009070025353675,0.9985837601525358,Y,N,344.52772000000004,29.87602,-29.87602,0.0504,0.0008300000000000001,-0.0008300000000000001,3.8186244,3.8e-06,-3.8e-06,0.0,-,-,10.985,0.785,-0.44799999999999995,1.5,0.23,-0.29
WASP-174,b,1.3,0.06,-0.06,1.65,0.85,-0.85,0.09,0.09,-0.09,414.69,10.27,-10.27,600,2.2905149467114414e-05,90.23264346786391,2.847082915034608,0.9620703016696883,Y,Y,413.179,-,-,0.0559,0.0009,-0.0009,4.2337,3e-06,-3e-06,-,-,-,14.572000000000001,5.604,-5.604,-,-,-
WASP-177,b,0.88,0.04,-0.04,9.7,3.9,-3.9,0.25,0.04,-0.04,178.0,2.0,-2.0,600,1.454303350110035e-05,90.11764559287064,0.3065180251498312,0.14822049180887695,Y,N,161.45764,12.077539999999999,-12.077539999999999,0.03957,0.00058,-0.00058,3.071722,1e-06,-1e-06,-,-,-,17.71,7.398,-4.035,0.172,0.203,-0.11
WASP-18,b,1.22,-,-,1.0,0.5,-0.5,0.19,0.05,-0.05,123.92,0.37,-0.37,600,8.545317948849167e-08,141.81110371644502,2.9443781357577055,0.9575194309189112,Y,Y,3314.82,-,-,0.02,-,-,0.94124,2.34e-06,-2.34e-06,0.01,0.0,0.0,13.35,0.426,-0.426,8.22,1.11,-1.11
WASP-18,c,1.22,-,-,1.0,0.5,-0.5,0.19,0.05,-0.05,123.92,0.37,-0.37,600,3.9975717920657414e-05,141.81110371644502,3.010932325625453,0.9576095748228219,Y,Y,55.2,12.3,-12.3,0.035,-,-,2.1558,0.0064,-0.0064,0.015,-,-,8.58,-,-,0.48,-,-
WASP-180 A,b,1.3,0.1,-0.1,1.2,1.0,-1.0,0.1,0.2,-0.2,255.8,3.38,-3.38,600,5.580016472753187e-06,93.8532065567174,5.640808916450641,0.9079441082299146,Y,Y,286.047,31.783,-31.783,0.048,0.001,-0.001,3.409264,1e-06,-1e-06,0.0,-,-,13.899000000000001,0.44799999999999995,-0.44799999999999995,0.61,0.07,-0.07
WASP-181,b,1.04,0.04,-0.04,2.5,1.7,-1.7,0.09,0.04,-0.04,443.0,8.0,-8.0,291,0.0007638327504509433,59.21722522123599,1.8685601980350397,0.9744061742195106,Y,N,95.03116999999999,10.80622,-10.80622,0.054270000000000006,0.0006900000000000001,-0.0006900000000000001,4.5195064,3.4e-06,-3.4e-06,-,-,-,13.270999999999999,0.7959999999999999,-0.6609999999999999,0.237,0.044,-0.044
WASP-182,b,1.08,0.06,-0.06,5.952000000000001,2.6839999999999997,-2.6839999999999997,0.27,0.11,-0.11,330.64,4.58,-4.58,600,1.8749572625215087e-05,105.26523936958074,0.8329610251220807,0.8460433574711707,N,N,47.03884,3.4961300000000004,-3.4961300000000004,0.0451,0.0009,-0.0009,3.3769848,2.4e-06,-2.4e-06,0.0,-,-,9.527999999999999,0.336,-0.336,0.318,0.058,-0.058
WASP-184,b,1.23,0.07,-0.07,4.7,1.1,-1.1,0.12,0.08,-0.08,640.0,28.0,-28.0,121,0.05013174400427553,22.614572049504204,2.030315153478769,0.9298611204476664,Y,N,181.1631,31.783,-31.783,0.0627,0.0012,-0.0012,5.1817,1e-05,-1e-05,0.0,-,-,14.908,1.0090000000000001,-1.0090000000000001,0.32,0.09,-0.09
WASP-185,b,1.12,0.06,-0.06,6.6,1.6,-1.6,-0.02,0.06,-0.06,275.0,6.0,-6.0,600,1.1632045432388469e-05,109.39841515364583,0.5874882768037258,0.8070765717976236,Y,N,311.4734,19.0698,-19.0698,0.0904,0.0017,-0.0017,9.38755,2e-05,-2e-05,0.24,0.04,-0.04,14.011,0.897,-0.897,0.66,0.16,-0.16
WASP-19,b,0.9,0.04,-0.04,11.5,2.8,-2.7,0.15,0.07,-0.07,270.41,1.72,-1.72,600,0.006720975122788749,23.879823194746677,3.885922281714605,0.9599603203305329,Y,N,339.76027,12.077539999999999,-11.75971,0.01634,0.00023999999999999998,-0.00023999999999999998,0.78883899,4e-08,-4e-08,0.002,0.014,-0.002,15.603,0.44799999999999995,-0.44799999999999995,0.492,0.046,-0.046
WASP-190,b,1.35,0.05,-0.05,-,-,-,-0.02,0.05,-0.05,550.76,10.19,-10.19,146,0.011372530346451384,27.940064613589072,0.4466493341520911,0.47303202153014856,Y,N,317.83,31.783,-31.783,0.0663,0.0008,-0.0008,5.367753,4e-06,-4e-06,0.0,-,-,12.89,1.0090000000000001,-1.0090000000000001,0.815,-,-
WASP-192,b,1.09,0.06,-0.06,5.7,1.9,-1.9,0.14,0.08,-0.08,495.0,22.0,-22.0,497,3.3534818484185176e-09,180.57889138368387,1.2124553403297866,0.8980766630304619,Y,N,731.009,50.8528,-50.8528,0.0408,0.0008,-0.0008,2.8786765,2.8e-06,-2.8e-06,0.0,-,-,13.787,0.897,-0.897,1.62,0.41,-0.41
WASP-2,b,0.9,0.08,-0.07,8.2,6.8,-3.7,0.12,0.21,-0.19,153.89,1.62,-1.62,600,0.0021120703978851113,55.96586818463584,1.1344778818159698,0.843973270871078,Y,N,295.89973,19.0698,-18.43414,0.031439999999999996,0.00088,-0.0008699999999999999,2.152175,1.2e-05,-1.1e-05,0.0054,0.009,-0.0044,12.117,0.46,-0.44799999999999995,0.914,0.074,-0.071
WASP-21,b,0.89,0.08,-0.08,12.0,5.0,-5.0,-0.46,0.11,-0.11,260.33,2.9,-2.9,600,1.408248942368706e-06,121.43572018338352,0.005965521408243196,5.396168399235533e-12,Y,N,95.345,3.496,-3.496,0.052,0.00041,-0.00044,4.322482,1.9e-05,-2.4e-05,0.0,-,-,11.99,0.56,-0.56,0.32,0.07,-0.07
WASP-22,b,1.46,0.63,-0.63,3.0,1.0,-1.0,-0.05,-,-,320.5,5.6,-5.6,600,1.4778342865495308e-06,116.09334094141252,1.691967919874718,0.9513521068304314,Y,Y,212.9461,60.3877,-60.3877,0.047,0.00036,-0.00037,3.53269,1e-05,-1e-05,0.02,0.01,-0.01,13.787,1.569,-1.569,0.444,0.032,-0.044
WASP-23,b,0.78,0.13,-,6.2,5.6,-2.5,-0.02,0.03,-0.03,208.74,1.03,-1.03,600,4.4367443923676536e-05,63.951440038803526,0.03809806291959594,3.108820826020293e-06,Y,N,280.95,27.968,-31.464,0.0376,0.0016,-0.0024,2.9444256,1.1e-06,-1.3e-06,0.062,-,-,10.783,0.527,-0.628,1.17,0.24,-0.2
WASP-24,b,1.43,0.5,-0.5,3.8,1.3,-1.2,0.0,-,-,325.05,4.48,-4.48,600,9.47299674930423e-05,109.97402636390439,3.063432209007347,0.9931180578223243,Y,Y,394.1092,92.1707,-92.1707,0.03651,0.00028,-0.00028,2.34121,2e-06,-2e-06,0.0,-,-,15.468,1.7930000000000001,-1.7930000000000001,0.622,0.043,-0.043
WASP-25,b,0.67,0.22,-0.22,0.02,4.0,-0.01,-0.05,-,-,212.7,1.46,-1.46,600,8.556296492255182e-05,66.19330003938887,6.4795838325437884,0.9869067964305029,Y,N,139.8452,31.783,-31.783,0.0473,0.0004,-0.0004,3.76483,5e-06,-5e-06,0.0,-,-,11.994000000000002,1.121,-1.121,0.382,0.028,-0.028
WASP-26,b,0.86,0.34,-0.34,6.0,2.0,-2.0,0.16,-,-,254.51,4.7,-4.7,600,2.1934039812219035e-08,170.97487963311187,1.6669467560388556,0.9635200179479027,Y,N,270.1555,73.1009,-73.1009,0.03985,0.00033,-0.00033,2.7566,1e-05,-1e-05,0.0,-,-,13.562999999999999,1.681,-1.681,0.703,0.06,-0.06
WASP-28,b,1.02,0.05,-0.05,5.0,3.0,-2.0,-0.29,0.1,-0.1,410.0,70.0,-70.0,521,9.784426508666934e-05,104.51013148229163,0.3747408720462809,0.4183476084005248,Y,N,288.26,13.666,-13.666,0.04469,0.0007599999999999999,-0.0007599999999999999,3.40883,6e-06,-6e-06,0.0,-,-,13.597000000000001,0.47100000000000003,-0.47100000000000003,0.676,0.063,-0.063
WASP-29,b,0.77,0.25,-0.25,14.0,0.0,-7.0,0.11,-,-,87.82,0.31,-0.31,600,0.0020450683958877468,68.2334229408873,1.435074718600235,0.9249710702439564,Y,N,73.1009,15.8915,-15.8915,0.0457,0.0006,-0.0006,3.92273,4e-06,-4e-06,0.03,0.04,-0.04,8.631,0.785,-0.785,0.65,0.1,-0.1
WASP-3,b,1.62,0.53,-0.53,2.1,1.2,-1.2,0.0,-,-,232.7,1.65,-1.65,600,0.010675943856267106,21.64968770074961,2.4074311093522947,0.8830191780104533,Y,Y,772.3269,168.4499,-168.4499,0.0315,0.0003,-0.0003,1.84683,2e-06,-2e-06,0.0,-,-,15.917,1.906,-1.906,0.89,0.063,-0.063
WASP-31,b,1.16,0.03,-,1.0,3.0,-0.5,-0.08,0.05,-0.05,360.0,30.0,-30.0,494,4.304218961398025e-06,93.81253098739023,2.6225067575429306,0.9803209045107175,Y,Y,151.916,9.217,-9.217,0.04659,0.00035,-0.00035,3.4059096,5e-06,-5e-06,0.0,-,-,17.363,0.56,-0.56,0.172,0.019,-0.019
WASP-32,b,0.72,0.34,-0.34,2.22,0.62,-0.73,-0.13,-,-,278.17,3.33,-3.33,600,3.044025951041994e-05,108.63898056481116,0.7485913705770132,0.8325474109643892,Y,Y,835.8929,260.6206,-260.6206,0.0394,0.0003,-0.0003,2.71866,2e-06,-2e-06,0.0,-,-,10.761,1.681,-1.681,3.24,0.4,-0.34
WASP-34,b,0.96,0.45,-0.45,7.8,2.7,-3.6,-0.02,-,-,132.59,0.85,-0.85,600,0.002517461502147595,51.03073531426867,0.2770096886100715,0.06586697714072512,Y,N,177.9848,54.0311,-54.0311,0.0524,0.0004,-0.0004,4.31768,5e-06,-5e-06,0.04,0.01,-0.01,11.209000000000001,0.897,-0.897,0.412,0.1,-0.087
WASP-35,b,1.05,0.19,-0.19,5.0,1.2,-1.2,-0.15,-,-,203.39,1.69,-1.69,600,0.0003998994925830746,61.81526478341107,0.6970859034313164,0.6794775604013337,Y,N,225.6593,31.783,-31.783,0.04317,0.00033,-0.00033,3.16158,2e-06,-2e-06,0.0,-,-,14.572000000000001,0.785,-0.785,0.378,0.049,-0.041
WASP-36,b,1.08,0.03,-0.03,1.4,1.5,-3.4,-0.26,0.1,-0.1,390.64,5.27,-5.27,600,2.2795879176083614e-05,106.89856471505038,2.618156053640477,0.9455734983569748,Y,Y,750.39663,22.2481,-22.2481,0.02677,0.00028,-0.00028,1.53736596,2.4e-07,-2.4e-07,0.019,-,-,14.874,0.235,-0.235,1.26,0.06,-0.06
WASP-37,b,0.93,0.12,-,11.0,3.0,-4.0,0.4,0.12,-0.12,343.0,36.0,-36.0,356,6.355908832235817e-08,132.7255359432216,0.06767862505886686,2.0954321880243919e-07,Y,N,572.07,54.029,-54.029,0.0446,0.0019,-0.0019,3.577469,1.1e-05,-1.1e-05,0.0,-,-,13.002,0.785,-0.6729999999999999,1.53,0.16,-0.2
WASP-38,b,1.76,0.28,-0.28,3.29,0.42,-0.53,-0.02,-,-,136.77,0.8,-0.8,600,0.00015720573618356544,70.4737058135239,1.220203043772209,0.9307284721330685,Y,Y,1093.3352,114.4188,-114.4188,0.07522000000000001,0.00074,-0.00075,6.87188,1e-05,-1e-05,0.03,0.0,0.0,13.787,0.6729999999999999,-0.6729999999999999,2.54,0.15,-0.14
WASP-39,b,0.93,0.03,-,9.0,3.0,-4.0,0.01,0.09,-0.09,230.0,80.0,-80.0,600,1.1415246624552155e-06,111.71060650916252,0.29661647314750844,0.35119060963106685,Y,N,88.989,9.535,-9.535,0.0486,0.0005,-0.0005,4.055259,9e-06,-9e-06,0.0,-,-,14.235,0.44799999999999995,-0.44799999999999995,0.186,0.027,-0.027
WASP-4,b,0.86,0.08,-0.09,7.0,-,-,-0.07,0.19,-0.19,269.21,3.75,-3.75,600,1.5753590513227106e-05,106.7575760028717,0.005959271997688557,9.64012689841462e-15,Y,N,376.94638,28.6047,-31.147340000000003,0.0226,0.0007,-0.0008,1.33823147,2e-08,-2e-08,0.0,-,-,14.807,0.43700000000000006,-0.43700000000000006,0.612,0.02,-0.02
WASP-41,b,0.81,0.15,-0.15,1.2,1.1,-0.2,0.06,-,-,164.14,1.06,-1.06,600,1.2287913863824511e-06,108.20042638473774,0.7799492623292427,0.5578761538413278,Y,Y,270.1555,34.9613,-34.9613,0.04022,0.00044,-0.00044,3.0524,1e-06,-1e-06,0.0,-,-,12.33,0.56,-0.56,0.742,0.028,-0.028
WASP-41,c,0.81,0.15,-0.15,1.2,1.1,-0.2,0.06,-,-,164.14,1.06,-1.06,600,0.00045372724759057,108.20042638473774,0.8886331496619332,0.6466402536959305,Y,Y,1010.6994,63.566,-63.566,1.07,0.03,-0.03,421.0,2.0,-2.0,0.294,0.024,-0.024,13.1,-,-,2.47,-,-
WASP-42,b,0.95,0.06,-0.06,4.4,4.4,-3.4,0.29,0.05,-0.05,178.19,1.31,-1.31,600,1.5437280882196026e-06,114.19302302060703,5.426360112979165,0.9691532558308094,Y,Y,167.49641,8.899239999999999,-8.899239999999999,0.0561,0.0012,-0.0012,4.9816819,1.1e-06,-1.1e-06,0.062,0.013,-0.011,12.575999999999999,0.43700000000000006,-0.43700000000000006,0.464,0.04,-0.04
WASP-43,b,0.58,0.05,-,7.0,7.0,-7.0,-0.01,0.15,-0.15,80.0,20.0,-20.0,600,5.154658047192255e-05,79.72656819473957,1.6079506488639947,0.8924166373454674,Y,N,565.714,31.782,-31.782,0.0142,0.0004,-0.0004,0.813475,1e-06,-1e-06,0.0,-,-,10.424000000000001,0.785,-1.0090000000000001,2.939,0.971,-0.545
WASP-45,b,0.85,0.08,-0.07,12.7,1.0,-5.3,-0.03,0.2,-0.2,212.48,1.76,-1.76,600,0.0004653574585092137,38.04034892948539,0.5377562287290623,0.7198454244225992,Y,N,306.38812,18.43414,-17.798479999999998,0.03963,0.00114,-0.00112,3.126089,3e-06,-3e-06,0.043,-,-,10.604000000000001,0.65,-0.5720000000000001,1.418,0.207,-0.207
